PdfType: replica
Format: lhagrid1
FromMCReplica: 29
---
1.0000000e-09 1.2970848e-09 1.6824290e-09 2.1822532e-09 2.8305674e-09 3.6714860e-09 4.7622286e-09 6.1770143e-09 8.0121111e-09 1.0392387e-08 1.3479806e-08 1.7484450e-08 2.2678812e-08 2.9416337e-08 3.8155475e-08 4.9490871e-08 6.4193830e-08 8.3264795e-08 1.0800142e-07 1.4008687e-07 1.8170433e-07 2.3568555e-07 3.0570351e-07 3.9652231e-07 5.1432126e-07 6.6711525e-07 8.6529992e-07 1.1223588e-06 1.4557800e-06 1.8882456e-06 2.4491735e-06 3.1767165e-06 4.1203542e-06 5.3442527e-06 6.9316190e-06 8.9903426e-06 1.1660303e-05 1.5122831e-05 1.9612953e-05 2.5435221e-05 3.2984168e-05 4.2770705e-05 5.5456125e-05 7.1895831e-05 9.3195423e-05 1.2078237e-04 1.5649721e-04 2.0270894e-04 2.6245980e-04 3.3964524e-04 4.3923444e-04 5.6753566e-04 7.3250762e-04 9.4411211e-04 1.2146932e-03 1.5593531e-03 1.9962745e-03 2.5469149e-03 3.2359751e-03 4.0910344e-03 5.1417598e-03 6.4186510e-03 7.9513794e-03 9.7669000e-03 1.1887614e-02 1.4329895e-02 1.7103228e-02 2.0210073e-02 2.3646397e-02 2.7402692e-02 3.1465251e-02 3.5817483e-02 4.0441106e-02 4.5317134e-02 5.0426635e-02 5.5751261e-02 6.1273602e-02 6.6977383e-02 7.2847559e-02 7.8870332e-02 8.5033120e-02 9.1324491e-02 9.7734088e-02 1.0425254e-01 1.1087137e-01 1.1758291e-01 1.2438023e-01 1.3125706e-01 1.3820771e-01 1.4522701e-01 1.5231026e-01 1.5945321e-01 1.6665195e-01 1.7390294e-01 1.8120291e-01 1.8854889e-01 1.9593815e-01 2.0336816e-01 2.1083662e-01 2.1834138e-01 2.2588049e-01 2.3345210e-01 2.4105454e-01 2.4868622e-01 2.5634570e-01 2.6403161e-01 2.7174270e-01 2.7947777e-01 2.8723573e-01 2.9501555e-01 3.0281625e-01 3.1063694e-01 3.1847676e-01 3.2633492e-01 3.3421065e-01 3.4210326e-01 3.5001207e-01 3.5793645e-01 3.6587581e-01 3.7382958e-01 3.8179724e-01 3.8977827e-01 3.9777220e-01 4.0577857e-01 4.1379696e-01 4.2182694e-01 4.2986814e-01 4.3792018e-01 4.4598271e-01 4.5405538e-01 4.6213789e-01 4.7022992e-01 4.7833118e-01 4.8644138e-01 4.9456027e-01 5.0268759e-01 5.1082309e-01 5.1896653e-01 5.2711769e-01 5.3527636e-01 5.4344232e-01 5.5161538e-01 5.5979535e-01 5.6798204e-01 5.7617528e-01 5.8437490e-01 5.9258073e-01 6.0079262e-01 6.0901041e-01 6.1723396e-01 6.2546313e-01 6.3369778e-01 6.4193778e-01 6.5018301e-01 6.5843334e-01 6.6668866e-01 6.7494884e-01 6.8321379e-01 6.9148339e-01 6.9975754e-01 7.0803614e-01 7.1631910e-01 7.2460632e-01 7.3289771e-01 7.4119318e-01 7.4949265e-01 7.5779603e-01 7.6610325e-01 7.7441423e-01 7.8272889e-01 7.9104716e-01 7.9936897e-01 8.0769425e-01 8.1602293e-01 8.2435495e-01 8.3269024e-01 8.4102875e-01 8.4937041e-01 8.5771516e-01 8.6606296e-01 8.7441373e-01 8.8276744e-01 8.9112402e-01 8.9948343e-01 9.0784562e-01 9.1621053e-01 9.2457813e-01 9.3294836e-01 9.4132119e-01 9.4969656e-01 9.5807444e-01 9.6645478e-01 9.7483755e-01 9.8322270e-01 9.9161020e-01 1.0000000e+00 
1.6500000e+00 1.7874388e+00 1.9429053e+00 2.1193749e+00 2.3204100e+00 2.5502944e+00 2.8142025e+00 3.1184122e+00 3.4705775e+00 3.8800751e+00 4.3584516e+00 4.9200000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  0.0000000e+00  6.6194063e-01  1.2166353e+00  1.2180508e+00  1.2180508e+00  9.2746609e-01  1.2181661e+00  1.2181661e+00  1.2166127e+00  6.6194063e-01  0.0000000e+00 
  0.0000000e+00  9.6108973e-01  1.5138641e+00  1.5152977e+00  1.5152977e+00 -6.4467449e-01  1.5154155e+00  1.5154155e+00  1.5138415e+00  9.6109003e-01  0.0000000e+00 
  0.0000000e+00  1.3130343e+00  1.8639228e+00  1.8653745e+00  1.8653745e+00 -2.4692633e+00  1.8654948e+00  1.8654949e+00  1.8639001e+00  1.3130349e+00  0.0000000e+00 
  0.0000000e+00  1.7219354e+00  2.2709704e+00  2.2724404e+00  2.2724404e+00 -4.3811349e+00  2.2725633e+00  2.2725633e+00  2.2709477e+00  1.7219363e+00  0.0000000e+00 
  0.0000000e+00  2.1923582e+00  2.7395702e+00  2.7410584e+00  2.7410585e+00 -6.1672897e+00  2.7411838e+00  2.7411839e+00  2.7395475e+00  2.1923593e+00  0.0000000e+00 
  0.0000000e+00  2.7308940e+00  3.2763119e+00  3.2778184e+00  3.2778184e+00 -7.5410238e+00  3.2779463e+00  3.2779464e+00  3.2762891e+00  2.7308954e+00  0.0000000e+00 
  0.0000000e+00  3.3427262e+00  3.8863770e+00  3.8879019e+00  3.8879020e+00 -8.1846037e+00  3.8880323e+00  3.8880324e+00  3.8863541e+00  3.3427279e+00  0.0000000e+00 
  0.0000000e+00  4.0355154e+00  4.5774246e+00  4.5789680e+00  4.5789681e+00 -7.6934091e+00  4.5791009e+00  4.5791011e+00  4.5774016e+00  4.0355173e+00  0.0000000e+00 
  0.0000000e+00  4.8250886e+00  5.3652803e+00  5.3668421e+00  5.3668423e+00 -5.5210227e+00  5.3669776e+00  5.3669778e+00  5.3652572e+00  4.8250907e+00  0.0000000e+00 
  0.0000000e+00  5.7072461e+00  6.2457428e+00  6.2473232e+00  6.2473234e+00 -1.2224514e+00  6.2474612e+00  6.2474614e+00  6.2457196e+00  5.7072484e+00  0.0000000e+00 
  0.0000000e+00  6.7048627e+00  7.2416857e+00  7.2432849e+00  7.2432851e+00  5.9409783e+00  7.2434255e+00  7.2434257e+00  7.2416624e+00  6.7048652e+00  0.0000000e+00 
  0.0000000e+00  7.8117598e+00  8.3469859e+00  8.3486033e+00  8.3486035e+00  1.6285497e+01  8.3487463e+00  8.3487466e+00  8.3469625e+00  7.8117625e+00  0.0000000e+00 
  0.0000000e+00  6.4633256e-01  1.1855121e+00  1.1870497e+00  1.1870497e+00  9.4277555e-01  1.1871769e+00  1.1871769e+00  1.1854874e+00  6.4633244e-01  0.0000000e+00 
  0.0000000e+00  9.3621386e-01  1.4735232e+00  1.4750805e+00  1.4750805e+00 -5.1120251e-01  1.4752105e+00  1.4752105e+00  1.4734985e+00  9.3621409e-01  0.0000000e+00 
  0.0000000e+00  1.2762819e+00  1.8117545e+00  1.8133315e+00  1.8133315e+00 -2.1616493e+00  1.8134643e+00  1.8134644e+00  1.8117298e+00  1.2762825e+00  0.0000000e+00 
  0.0000000e+00  1.6704615e+00  2.2041289e+00  2.2057257e+00  2.2057258e+00 -3.8418832e+00  2.2058613e+00  2.2058614e+00  2.2041042e+00  1.6704624e+00  0.0000000e+00 
  0.0000000e+00  2.1230964e+00  2.6549882e+00  2.6566048e+00  2.6566049e+00 -5.3391325e+00  2.6567433e+00  2.6567434e+00  2.6549635e+00  2.1230976e+00  0.0000000e+00 
  0.0000000e+00  2.6403655e+00  3.1705099e+00  3.1721463e+00  3.1721464e+00 -6.3753180e+00  3.1722875e+00  3.1722877e+00  3.1704851e+00  2.6403670e+00  0.0000000e+00 
